Date,Province,District,Offices - Fixed,Offices - Mobile,Active Borrowers,Gross Loan Portfolio(PKR),Active Savers,Value of Savings(PKR),Policy Holders,Sum Insured(PKR),Potential Microfinance Market
12/31/2009,PUNJAB,Toba Tek Singh,9,-,21702,280655858,29268,35841572,49393,712561925,309316
12/31/2009,PUNJAB,Vihari,15,-,29704,384553080,37545,79343052,69364,1038084675,475398
12/31/2009,PUNJAB,Total,1035,-,1269225,15284905192,1435172,2292326331,2481594,32923740689,15233924
12/31/2009,SINDH,Badin,10,-,9939,133556001,54088,63727280,17304,287418887,294781
12/31/2009,SINDH,Dadu,20,-,16162,168556702,43528,51038886,24117,82375530,447305
12/31/2009,SINDH,Ghotki,4,-,11184,159202907,10654,29822538,9627,146158046,248442
12/31/2009,SINDH,Hyderabad,40,-,36525,414404708,24458,251880765,73770,1259825401,517652
12/31/2009,SINDH,Jacobabad,4,-,12256,151449639,4084,54020430,6798,93020920,361146
12/31/2009,SINDH,Jamshoro,3,-,591,5107119,15248,8257460,3299,5403644,-
12/31/2009,SINDH,Karachi,119,1,103302,1115085613,90189,3231580885,100483,943775142,1329990
12/31/2009,SINDH,Khairpur,14,-,33090,460656793,32519,118148557,41426,269417890,401853
12/31/2009,SINDH,Larkana,6,-,17595,221272597,8315,46444176,16686,214394337,534891
12/31/2009,SINDH,Matyari,9,1,16971,231103055,8863,27021586,33512,518761836,-
12/31/2009,SINDH,Mirpur Khas,17,-,15198,212386434,45700,31005754,22554,352698976,210494
12/31/2009,SINDH,Naushahro Feroze,9,1,17542,200162315,1334,13992576,9101,90008908,266462
12/31/2009,SINDH,Nawabshah,13,-,17908,285879725,7308,29996591,16609,299251249,225430
12/31/2009,SINDH,Sanghar,13,1,23318,260460296,753,8421170,17565,86611624,354133
12/31/2009,SINDH,Sehwan Sharif,1,-,2016,16346332,-,-,421,5392081,-
12/31/2009,SINDH,Shehdad Kot,1,-,-,-,-,-,-,-,-
12/31/2009,SINDH,Shikarpur,1,-,2715,28996065,-,-,2667,28782179,237633
12/31/2009,SINDH,Sukkur,15,-,14609,178453815,2974,34411898,13943,176076656,213080
12/31/2009,SINDH,Tando Allahyar,11,-,9455,152087046,9383,24058996,12485,214420311,-
12/31/2009,SINDH,Tando Jam,2,-,1322,25089195,1802,41503351,1322,25089195,-
12/31/2009,SINDH,Tando Muhammad Khan,7,-,7047,103636014,9453,44756312,14456,248797764,-
12/31/2009,SINDH,Tharparkar,28,-,12683,124149877,164119,125012947,45215,63657709,283491
12/31/2009,SINDH,Thatta,8,-,6407,85889964,17036,73018468,9880,158934451,245046
12/31/2009,SINDH,Umar Kot,15,-,13171,136252588,45701,108694355,34559,40657365,185966
12/31/2009,SINDH,Total,370,4,401006,4870184800,597509,4416814981,527799,5610930101,6357795
12/31/2009,AZAD JAMMU AND KASHMIR (AJK),Bagh,3,-,4140,28736030,24276,11142209,8922,131207817,-
12/31/2009,AZAD JAMMU AND KASHMIR (AJK),Bhimber,-,-,-,-,-,-,-,-,-
12/31/2009,AZAD JAMMU AND KASHMIR (AJK),Kotli,12,-,6320,48402312,32537,6519362,31600,568800000,-
12/31/2009,AZAD JAMMU AND KASHMIR (AJK),Mirpur,-,-,-,-,-,-,-,-,-
12/31/2009,AZAD JAMMU AND KASHMIR (AJK),Muzaffarabad,10,-,8717,64542320,41139,18944804,12489,177451403,-
12/31/2009,AZAD JAMMU AND KASHMIR (AJK),Neelum,-,-,-,-,-,-,-,-,-
12/31/2009,AZAD JAMMU AND KASHMIR (AJK),Poonch,3,-,3204,22193670,33644,22981360,4304,45131419,-
12/31/2009,AZAD JAMMU AND KASHMIR (AJK),Sudhnati,2,-,606,4717946,9858,2232960,3030,54540000,-
12/31/2009,AZAD JAMMU AND KASHMIR (AJK),Total,30,-,22987,168592278,141454,61820695,60345,977130639,-
12/31/2009,GILGIT-BALTISTAN (GB),Astore,1,-,1549,28223840,2303,28687365,1549,28223840,-
12/31/2009,GILGIT-BALTISTAN (GB),Diamer,-,-,-,-,-,-,-,-,-
12/31/2009,GILGIT-BALTISTAN (GB),Ghanche,2,-,2922,63724911,4385,105968109,2922,63724911,-
12/31/2009,GILGIT-BALTISTAN (GB),Ghizer,5,-,4964,103853607,13581,109406326,4964,103853607,-
12/31/2009,GILGIT-BALTISTAN (GB),Gilgit,4,-,3604,85721276,17712,554528989,3604,85721276,-
12/31/2009,GILGIT-BALTISTAN (GB),Skardu,3,-,4422,99908043,8066,120838768,4422,99908043,-
12/31/2009,GILGIT-BALTISTAN (GB),Total,15,-,17461,381431677,46047,919429557,17461,381431677,-
12/31/2009,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Bajaur Agency,1,-,101,474791,-,-,2,1089,-
12/31/2009,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Khyber Agency,1,-,945,5387096,-,-,122,867315,-
12/31/2009,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Kurram Agency,1,-,721,4786716,-,-,20,215736,-
12/31/2009,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Mohmand Agency,1,-,295,1244509,-,-,2,1269,-
12/31/2009,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),North Waziristan Agency,-,-,-,-,-,-,-,-,-
12/31/2009,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Orakzai Agency,1,-,280,2619099,-,-,-,-,-
12/31/2009,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),South Waziristan Agency,-,-,-,-,-,-,-,-,-
12/31/2009,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Total,5,-,2342,14512211,-,-,146,1085409,-
12/31/2009,ISLAMABAD CAPITAL TERRITORY (ICT),ICT,8,-,2047,39298332,14568,438255642,6929,145889174,74750
