Date,Province,District,Offices - Fixed,Offices - Mobile,Active Borrowers,Gross Loan Portfolio(PKR),Active Savers,Value of Savings(PKR),Policy Holders,Sum Insured(PKR),Potential Microfinance Market
6/30/2007,SINDH,Shehdad Kot,-,-,-,-,-,-,-,-,-
6/30/2007,SINDH,Shikarpur,1,-,615,5248283,-,-,-,-,237633
6/30/2007,SINDH,Sukkur,5,-,6100,57619382,572,2591000,464,5103343,213080
6/30/2007,SINDH,Tando Allahyar,6,1,7746,61585012,7122,24901792,4884,39786164,-
6/30/2007,SINDH,Tando Muhammad,5,-,2270,23074245,4999,3367841,204,2783000,-
6/30/2007,SINDH,Tharparkar,24,-,16033,119523765,110554,69022000,3181,397800,283491
6/30/2007,SINDH,Thatta,7,-,5186,37223275,13237,11178286,102,1620000,245046
6/30/2007,SINDH,Umar Kot,14,-,9583,72731522,32183,22446000,3550,423900,185966
6/30/2007,SINDH,Total,269,5,287829,3227735587,383545,1623018735,115015,1436558754,6357795
6/30/2007,AZAD JAMMU AND KASHMIR (AJK),Bagh,4,-,2791,14354526,15836,5171119,99,1485000,-
6/30/2007,AZAD JAMMU AND KASHMIR (AJK),Bhimber,-,-,-,-,-,-,-,-,-
6/30/2007,AZAD JAMMU AND KASHMIR (AJK),Kotli,7,-,3381,25319140,12744,1819550,2482,41610000,-
6/30/2007,AZAD JAMMU AND KASHMIR (AJK),Mirpur,-,-,-,-,-,-,-,-,-
6/30/2007,AZAD JAMMU AND KASHMIR (AJK),Muzaffarabad,7,-,6634,34789313,13422,11954897,906,15691453,-
6/30/2007,AZAD JAMMU AND KASHMIR (AJK),Neelum,-,-,-,-,-,-,-,-,-
6/30/2007,AZAD JAMMU AND KASHMIR (AJK),Poonch,5,-,2859,16549382,25785,5823917,-,-,-
6/30/2007,AZAD JAMMU AND KASHMIR (AJK),Sudhnati,1,-,713,5037825,6146,1315848,297,5375000,-
6/30/2007,AZAD JAMMU AND KASHMIR (AJK),Total,24,-,16378,96050186,73933,26085331,3784,64161453,-
6/30/2007,GILGIT-BALTISTAN (GB),Astore,1,-,2364,44882404,-,-,2364,44882404,-
6/30/2007,GILGIT-BALTISTAN (GB),Diamer,-,-,-,-,-,-,-,-,-
6/30/2007,GILGIT-BALTISTAN (GB),Ghanche,1,-,1313,30193343,2847,75022000,1313,30193343,-
6/30/2007,GILGIT-BALTISTAN (GB),Ghizer,2,-,4564,78952569,4038,35907000,4564,78952569,-
6/30/2007,GILGIT-BALTISTAN (GB),Gilgit,3,-,6920,175784766,9685,96013000,6920,175784766,-
6/30/2007,GILGIT-BALTISTAN (GB),Skardu,4,-,7035,136996911,3677,62380000,7035,136996911,-
6/30/2007,GILGIT-BALTISTAN (GB),Total,11,-,22196,466809993,20247,269322000,22196,466809993,-
6/30/2007,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Bajaur Agency,-,-,-,-,-,-,-,-,-
6/30/2007,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Khyber Agency,1,-,496,3165868,-,-,-,-,-
6/30/2007,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Kurram Agency,1,-,609,5376154,-,-,-,-,-
6/30/2007,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Mohmand Agency,-,-,-,-,-,-,-,-,-
6/30/2007,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),North Waziristan Agency,-,-,-,-,-,-,-,-,-
6/30/2007,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Orakzai Agency,-,-,-,-,-,-,-,-,-
6/30/2007,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),South Waziristan Agency,-,-,-,-,-,-,-,-,-
6/30/2007,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Total,2,-,1105,8542022,-,-,-,-,-
6/30/2007,ISLAMABAD CAPITAL TERRITORY (ICT),ICT,9,-,4148,35587777,11734,235445963,2206,29807180,74750
